hid,jtid,rid,duration,itime,otime
0,1,8,1135.2462703968572,2020-01-02 13:01:12,2020-01-02 13:20:07.246270
8,11,4,895.8992610157035,2020-01-02 13:01:50,2020-01-02 13:16:45.899261
12,17,5,390.30949484540406,2020-01-02 13:08:40.906381,2020-01-02 13:15:11.215876
0,1,8,745.2664836937538,2020-01-02 13:14:50.743623,2020-01-02 13:27:16.010107
12,17,5,1514.2422295882996,2020-01-02 13:17:23.812762,2020-01-02 13:42:38.054992
8,11,4,477.4191790532594,2020-01-02 13:18:38.340780,2020-01-02 13:26:35.759959
1,1,5,690.8926387217833,2020-01-02 13:19:38.204545,2020-01-02 13:31:09.097184
2,2,6,404.20729898658385,2020-01-02 13:27:45.189992,2020-01-02 13:34:29.397291
4,7,1,669.8362923520264,2020-01-02 14:00:29,2020-01-02 14:11:38.836292
1,1,5,548.9100371331451,2020-01-02 14:00:53,2020-01-02 14:10:01.910037
11,17,4,195.54523767186598,2020-01-02 14:00:58,2020-01-02 14:04:13.545238
12,17,5,554.3643567713358,2020-01-02 14:01:06,2020-01-02 14:10:20.364357
3,3,9,147.87953160104965,2020-01-02 14:02:12,2020-01-02 14:04:39.879532
4,7,3,496.99948843776394,2020-01-02 14:20:23.582110,2020-01-02 14:28:40.581598
12,17,5,396.0274562504607,2020-01-02 14:23:27.804093,2020-01-02 14:30:03.831549
1,1,5,227.460147109677,2020-01-02 14:24:34.814908,2020-01-02 14:28:22.275055
11,17,6,149.43909279597932,2020-01-02 14:27:23.507835,2020-01-02 14:29:52.946928
3,3,0,146.36961577496913,2020-01-02 14:30:16.875426,2020-01-02 14:32:43.245042
4,7,3,208.50888542604469,2020-01-02 15:00:15,2020-01-02 15:03:43.508885
11,17,2,509.3881739697268,2020-01-02 15:01:30,2020-01-02 15:09:59.388174
0,1,8,410.43299961956234,2020-01-02 15:01:33,2020-01-02 15:08:23.433000
1,1,5,87.32548991036272,2020-01-02 15:01:44,2020-01-02 15:03:11.325490
6,8,8,207.46022821368362,2020-01-02 15:01:55,2020-01-02 15:05:22.460228
4,7,1,821.8218561511782,2020-01-02 15:14:13.291661,2020-01-02 15:27:55.113517
1,1,5,958.7376147618858,2020-01-02 15:22:38.968448,2020-01-02 15:38:37.706063
0,1,8,213.08260270329495,2020-01-02 15:24:54.242199,2020-01-02 15:28:27.324802
11,17,7,131.71815815208842,2020-01-02 15:26:08.446834,2020-01-02 15:28:20.164992
4,7,1,108.79427690857464,2020-01-02 15:27:40.583322,2020-01-02 15:29:29.377599
6,8,8,82.86885041606618,2020-01-02 15:28:51.835461,2020-01-02 15:30:14.704311
0,1,8,680.4069616435647,2020-01-02 16:00:37,2020-01-02 16:11:57.406962
1,1,5,758.3653001598515,2020-01-02 16:00:37,2020-01-02 16:13:15.365300
8,11,4,147.1296852064674,2020-01-02 16:00:40,2020-01-02 16:03:07.129685
4,7,1,180.7687581764801,2020-01-02 16:01:25,2020-01-02 16:04:25.768758
11,17,6,391.2805960291869,2020-01-02 16:01:26,2020-01-02 16:07:57.280596
7,10,7,663.8768268247242,2020-01-02 16:01:31,2020-01-02 16:12:34.876827
12,17,5,222.03449520046706,2020-01-02 16:01:59,2020-01-02 16:05:41.034495
0,1,8,650.0597315087347,2020-01-02 16:12:07.947114,2020-01-02 16:22:58.006846
1,1,5,115.24806153472689,2020-01-02 16:23:13.193319,2020-01-02 16:25:08.441381
7,10,7,75.93314433624026,2020-01-02 16:24:47.095014,2020-01-02 16:26:03.028158
8,11,4,475.7631030883892,2020-01-02 16:24:50.553606,2020-01-02 16:32:46.316709
0,1,8,91.69196602515099,2020-01-02 16:24:52.894228,2020-01-02 16:26:24.586194
12,17,5,537.4836848073994,2020-01-02 16:25:04.240910,2020-01-02 16:34:01.724595
11,17,7,317.6466393307644,2020-01-02 16:25:38.536382,2020-01-02 16:30:56.183021
4,7,1,70.49604103266768,2020-01-02 16:29:30.367600,2020-01-02 16:30:40.863641
2,2,6,993.8687310863821,2020-01-02 17:00:41,2020-01-02 17:17:14.868731
12,17,5,556.4707359102509,2020-01-02 17:01:11,2020-01-02 17:10:27.470736
11,17,3,132.1490344714892,2020-01-02 17:02:03,2020-01-02 17:04:15.149034
2,2,6,508.5183964649078,2020-01-02 17:11:56.455949,2020-01-02 17:20:24.974345
2,2,6,83.24502605057054,2020-01-02 17:22:35.911898,2020-01-02 17:23:59.156924
11,17,6,577.0795737173531,2020-01-02 17:24:31.385696,2020-01-02 17:34:08.465270
12,17,5,97.96274519806076,2020-01-02 17:26:21.783259,2020-01-02 17:27:59.746004
11,17,7,624.0680072705886,2020-01-02 18:00:16,2020-01-02 18:10:40.068007
0,1,8,113.33440412092497,2020-01-02 18:01:21,2020-01-02 18:03:14.334404
11,17,6,501.80636998923853,2020-01-02 18:13:42.749020,2020-01-02 18:22:04.555390
11,17,5,116.87856271226238,2020-01-02 18:26:19.498040,2020-01-02 18:28:16.376603
0,1,8,87.9135759215256,2020-01-02 18:31:06.376010,2020-01-02 18:32:34.289586
4,7,4,89.29786835245005,2020-01-03 07:00:33,2020-01-03 07:02:02.297868
3,3,7,105.23245516269108,2020-01-03 07:00:36,2020-01-03 07:02:21.232455
11,17,2,172.7755407343412,2020-01-03 07:00:54,2020-01-03 07:03:46.775541
3,3,7,1513.271416222212,2020-01-03 07:09:23.485119,2020-01-03 07:34:36.756535
4,7,4,271.42173195752497,2020-01-03 07:10:34.689099,2020-01-03 07:15:06.110831
3,3,7,420.04077075185285,2020-01-03 07:17:53.970238,2020-01-03 07:24:54.011009
4,7,4,758.5107672731206,2020-01-03 07:20:34.378198,2020-01-03 07:33:12.888965
11,17,2,1032.6543189211718,2020-01-03 07:21:16.285070,2020-01-03 07:38:28.939389
4,7,4,110.01323484693947,2020-01-03 07:30:08.067297,2020-01-03 07:31:58.080532
12,17,2,508.93760760087724,2020-01-03 08:00:02,2020-01-03 08:08:30.937608
4,7,4,70.29097787519851,2020-01-03 08:00:12,2020-01-03 08:01:22.290978
5,8,4,365.01196293987874,2020-01-03 08:00:29,2020-01-03 08:06:34.011963
11,17,2,314.70560846953026,2020-01-03 08:01:27,2020-01-03 08:06:41.705608
12,17,0,377.18147768879885,2020-01-03 08:23:21.940457,2020-01-03 08:29:39.121935
5,8,4,482.79300591176053,2020-01-03 08:23:57.097516,2020-01-03 08:31:59.890522
4,7,4,493.54126270673726,2020-01-03 08:26:59.083880,2020-01-03 08:35:12.625143
11,17,2,173.1608576393745,2020-01-03 08:27:11.066767,2020-01-03 08:30:04.227625
0,1,9,88.50622028108933,2020-01-03 09:00:41,2020-01-03 09:02:09.506220
1,1,4,143.18665406671653,2020-01-03 09:00:51,2020-01-03 09:03:14.186654
3,3,7,78.1320722142852,2020-01-03 09:01:04,2020-01-03 09:02:22.132072
11,17,2,265.71987969704935,2020-01-03 09:01:50,2020-01-03 09:06:15.719880
12,17,2,600.493142237509,2020-01-03 09:02:04,2020-01-03 09:12:04.493142
0,1,9,722.8106899054989,2020-01-03 09:12:10.988910,2020-01-03 09:24:13.799600
3,3,7,225.37919959484935,2020-01-03 09:18:05.659915,2020-01-03 09:21:51.039115
12,17,2,389.73587246391503,2020-01-03 09:23:47.885493,2020-01-03 09:30:17.621365
11,17,2,530.537830378915,2020-01-03 09:23:50.871145,2020-01-03 09:32:41.408975
0,1,6,604.7163589322429,2020-01-03 09:24:22.977820,2020-01-03 09:34:27.694179
1,1,4,70.23942764652385,2020-01-03 09:29:33.286959,2020-01-03 09:30:43.526387
3,3,7,327.50898409966845,2020-01-03 09:33:24.319830,2020-01-03 09:38:51.828814
3,3,7,618.2673725364585,2020-01-03 10:00:03,2020-01-03 10:10:21.267373
0,1,6,194.12409235146328,2020-01-03 10:00:33,2020-01-03 10:03:47.124092
7,10,0,523.5900946836831,2020-01-03 10:01:15,2020-01-03 10:09:58.590095
11,17,2,641.0050442391193,2020-01-03 10:01:27,2020-01-03 10:12:08.005044
1,1,4,417.65156153159506,2020-01-03 10:02:16,2020-01-03 10:09:13.651562
0,1,6,1306.1536902216108,2020-01-03 10:17:59.861109,2020-01-03 10:39:46.014799
11,17,2,558.2098164417669,2020-01-03 10:20:22.392570,2020-01-03 10:29:40.602386
7,10,0,656.715141484369,2020-01-03 10:20:29.847382,2020-01-03 10:31:26.562523
3,3,7,424.42233725419726,2020-01-03 10:21:45.655145,2020-01-03 10:28:50.077482
1,1,4,115.58601526897027,2020-01-03 10:26:01.381212,2020-01-03 10:27:56.967227
7,10,1,1084.0074681839342,2020-01-03 11:00:49,2020-01-03 11:18:53.007468
12,17,2,614.2640113391284,2020-01-03 11:01:10,2020-01-03 11:11:24.264011
4,7,4,682.7354269133888,2020-01-03 11:01:15,2020-01-03 11:12:37.735427
7,10,1,291.2316687842014,2020-01-03 11:12:02.712332,2020-01-03 11:16:53.944001
12,17,2,593.3133359322117,2020-01-03 11:13:51.906617,2020-01-03 11:23:45.219953
7,10,1,74.62386639681253,2020-01-03 11:24:56.424664,2020-01-03 11:26:11.048530
4,7,4,111.55250341372073,2020-01-03 11:25:08.856035,2020-01-03 11:27:00.408538
12,17,2,97.70280182342653,2020-01-03 11:25:56.813234,2020-01-03 11:27:34.516036
11,17,2,82.32777755477058,2020-01-03 12:01:16,2020-01-03 12:02:38.327778
1,1,4,424.4985645068498,2020-01-03 12:01:27,2020-01-03 12:08:31.498565
5,8,4,436.6182404531758,2020-01-03 12:01:43,2020-01-03 12:08:59.618240
11,17,2,68.101674654935,2020-01-03 12:14:38.619226,2020-01-03 12:15:46.720901
5,8,4,1055.1256459533513,2020-01-03 12:18:24.128057,2020-01-03 12:35:59.253703
1,1,4,848.1348010425384,2020-01-03 12:20:43.683317,2020-01-03 12:34:51.818118
11,17,2,83.15618818244033,2020-01-03 12:27:47.238452,2020-01-03 12:29:10.394640
11,17,2,131.93745722061746,2020-01-03 12:41:36.857678,2020-01-03 12:43:48.795135
11,17,2,544.4059902800682,2020-01-03 13:00:07,2020-01-03 13:09:11.405990
4,7,4,108.63964127758463,2020-01-03 13:00:21,2020-01-03 13:02:09.639641
12,17,2,132.92973087842995,2020-01-03 13:00:27,2020-01-03 13:02:39.929731
0,1,6,346.862982955016,2020-01-03 13:00:36,2020-01-03 13:06:22.862983
6,8,5,301.4847887297618,2020-01-03 13:00:58,2020-01-03 13:05:59.484789
3,3,7,104.55771207076299,2020-01-03 13:02:13,2020-01-03 13:03:57.557712
12,17,2,1151.3385402334236,2020-01-03 13:07:47.682563,2020-01-03 13:26:59.021103
12,17,2,225.20155522912142,2020-01-03 13:15:00.365126,2020-01-03 13:18:45.566681
4,7,4,526.1383177139596,2020-01-03 13:16:08.146946,2020-01-03 13:24:54.285264
12,17,2,319.7999234424522,2020-01-03 13:22:36.047689,2020-01-03 13:27:55.847612
11,17,2,132.1169483930234,2020-01-03 13:24:38.738531,2020-01-03 13:26:50.855479
6,8,5,287.35727970822364,2020-01-03 13:26:06.578966,2020-01-03 13:30:53.936246
0,1,6,92.27152077864854,2020-01-03 13:27:44.432748,2020-01-03 13:29:16.704269
3,3,7,110.36145053636623,2020-01-03 13:30:22.540419,2020-01-03 13:32:12.901870
4,7,4,207.78120337086293,2020-01-03 13:31:33.293892,2020-01-03 13:35:01.075095
4,7,4,136.47839079593052,2020-01-03 14:00:00,2020-01-03 14:02:16.478391
3,3,7,221.61769079801843,2020-01-03 14:01:46,2020-01-03 14:05:27.617691
4,7,4,2489.0299336255334,2020-01-03 14:08:54.245838,2020-01-03 14:50:23.275772
3,3,7,102.32857545472366,2020-01-03 14:28:37.026867,2020-01-03 14:30:19.355442
8,11,0,258.403609780004,2020-01-03 15:00:01,2020-01-03 15:04:19.403610
2,2,1,80.64749902906148,2020-01-03 15:00:16,2020-01-03 15:01:36.647499
11,17,2,310.80092820282226,2020-01-03 15:02:15,2020-01-03 15:07:25.800928
2,2,7,1021.3818202837886,2020-01-03 15:05:41.493217,2020-01-03 15:22:42.875037
2,2,7,81.56870615060866,2020-01-03 15:10:47.986434,2020-01-03 15:12:09.555140
2,2,7,1166.4291060211249,2020-01-03 15:16:06.479651,2020-01-03 15:35:32.908757
8,11,0,501.96121769643213,2020-01-03 15:24:15.817586,2020-01-03 15:32:37.778804
11,17,2,387.0867591663125,2020-01-03 15:25:50.056156,2020-01-03 15:32:17.142915
11,17,2,115.87106939163664,2020-01-03 16:00:20,2020-01-03 16:02:15.871069
6,8,5,188.5285151293634,2020-01-03 16:00:28,2020-01-03 16:03:36.528515
12,17,0,226.344681582506,2020-01-03 16:00:47,2020-01-03 16:04:33.344682
4,7,4,178.62117305481902,2020-01-03 16:02:32,2020-01-03 16:05:30.621173
11,17,2,549.692872607269,2020-01-03 16:13:38.129080,2020-01-03 16:22:47.821953
12,17,2,312.63146349073173,2020-01-03 16:27:47.511927,2020-01-03 16:33:00.143390
11,17,2,492.04881699820936,2020-01-03 16:27:59.258160,2020-01-03 16:36:11.306977
4,7,4,87.60893912760346,2020-01-03 16:28:10.884944,2020-01-03 16:29:38.493883
6,8,1,119.99614583904807,2020-01-03 16:29:05.737670,2020-01-03 16:31:05.733816
8,11,0,153.62277902386097,2020-01-03 17:00:03,2020-01-03 17:02:36.622779
4,7,4,187.87723546496343,2020-01-03 17:00:04,2020-01-03 17:03:11.877235
1,1,4,196.27527903217012,2020-01-03 17:00:07,2020-01-03 17:03:23.275279
11,17,2,772.8088469477162,2020-01-03 17:00:10,2020-01-03 17:13:02.808847
3,3,7,149.9911250292372,2020-01-03 17:00:14,2020-01-03 17:02:43.991125
12,17,2,82.42359733422502,2020-01-03 17:00:23,2020-01-03 17:01:45.423597
5,8,4,1066.8369269695017,2020-01-03 17:00:34,2020-01-03 17:18:20.836927
6,8,5,127.71822092636503,2020-01-03 17:01:02,2020-01-03 17:03:09.718221
4,7,4,495.1118342002123,2020-01-03 17:01:33.979858,2020-01-03 17:09:49.091692
0,1,6,426.23384446476786,2020-01-03 17:01:36,2020-01-03 17:08:42.233844
4,7,4,845.1798529039129,2020-01-03 17:03:00.959716,2020-01-03 17:17:06.139569
4,7,4,1711.9116460189555,2020-01-03 17:04:30.939574,2020-01-03 17:33:02.851220
11,17,2,172.62487741241074,2020-01-03 17:07:00.517356,2020-01-03 17:09:53.142233
11,17,2,494.904222343636,2020-01-03 17:13:08.034712,2020-01-03 17:21:22.938934
12,17,0,600.6164300932163,2020-01-03 17:16:24.442408,2020-01-03 17:26:25.058838
8,11,0,251.8107058448326,2020-01-03 17:18:17.853878,2020-01-03 17:22:29.664584
11,17,2,589.5926300817355,2020-01-03 17:19:41.552068,2020-01-03 17:29:31.144698
5,8,4,202.67957115247037,2020-01-03 17:21:00.241751,2020-01-03 17:24:22.921322
6,8,0,460.7689854276253,2020-01-03 17:25:18.756397,2020-01-03 17:32:59.525382
1,1,4,413.850063032801,2020-01-03 17:26:33.937329,2020-01-03 17:33:27.787392
0,1,6,90.78766847607822,2020-01-03 17:27:30.489244,2020-01-03 17:29:01.276912
3,3,7,105.10241252618758,2020-01-03 17:29:08.453231,2020-01-03 17:30:53.555644
12,17,2,152.63274946868424,2020-01-03 17:31:12.884816,2020-01-03 17:33:45.517565
8,11,0,144.00488233042933,2020-01-03 17:34:34.707756,2020-01-03 17:36:58.712638
12,17,2,391.87835664334904,2020-01-03 18:00:00,2020-01-03 18:06:31.878357
5,8,4,85.12421436336388,2020-01-03 18:00:24,2020-01-03 18:01:49.124214
7,10,0,1541.5162405046262,2020-01-03 18:00:56,2020-01-03 18:26:37.516241
11,17,2,370.16336240084485,2020-01-03 18:01:18,2020-01-03 18:07:28.163362
7,10,0,248.77884126687678,2020-01-03 18:15:58.852459,2020-01-03 18:20:07.631300
12,17,2,174.04360141744237,2020-01-03 18:16:40.801219,2020-01-03 18:19:34.844820
5,8,4,1515.648745604155,2020-01-03 18:17:45.613520,2020-01-03 18:43:01.262266
11,17,2,170.72025020447805,2020-01-03 18:26:49.558194,2020-01-03 18:29:40.278444
12,17,0,133.67438405729888,2020-01-03 18:33:37.602438,2020-01-03 18:35:51.276822
11,17,9,384.14085131489014,2020-01-04 07:01:12,2020-01-04 07:07:36.140851
12,17,7,97.15860634591708,2020-01-04 07:01:59,2020-01-04 07:03:36.158606
11,17,9,240.24750361106803,2020-01-04 07:25:01.805823,2020-01-04 07:29:02.053327
12,17,7,383.8625913018376,2020-01-04 07:26:23.489401,2020-01-04 07:32:47.351992
4,7,7,734.350636132461,2020-01-04 08:00:00,2020-01-04 08:12:14.350636
8,11,2,711.8295588919199,2020-01-04 08:00:15,2020-01-04 08:12:06.829559
11,17,9,97.85267829277012,2020-01-04 08:00:27,2020-01-04 08:02:04.852678
12,17,1,265.6507778664861,2020-01-04 08:00:51,2020-01-04 08:05:16.650778
7,10,5,359.1619003147282,2020-01-04 08:01:16,2020-01-04 08:07:15.161900
0,1,2,418.60779319792596,2020-01-04 08:01:20,2020-01-04 08:08:18.607793
4,7,0,473.4832437111638,2020-01-04 08:21:19.083060,2020-01-04 08:29:12.566304
12,17,7,707.2410464105324,2020-01-04 08:23:26.554088,2020-01-04 08:35:13.795134
7,10,9,530.8156790006049,2020-01-04 08:23:52.011210,2020-01-04 08:32:42.826889
0,1,2,422.17318677405,2020-01-04 08:24:11.609510,2020-01-04 08:31:13.782697
8,11,2,90.43858593247896,2020-01-04 08:25:03.865928,2020-01-04 08:26:34.304514
11,17,9,401.7452399808384,2020-01-04 08:26:19.201041,2020-01-04 08:33:00.946281
12,17,7,402.68194097262875,2020-01-04 09:00:06,2020-01-04 09:06:48.681941
3,3,7,412.67628882266916,2020-01-04 09:00:13,2020-01-04 09:07:05.676289
4,7,6,206.23955313548652,2020-01-04 09:01:11,2020-01-04 09:04:37.239553
11,17,3,115.52604430909058,2020-01-04 09:02:13,2020-01-04 09:04:08.526044
12,17,1,149.43207040892898,2020-01-04 09:08:55.822859,2020-01-04 09:11:25.254929
12,17,7,396.26528543836844,2020-01-04 09:16:44.645718,2020-01-04 09:23:20.911003
4,7,2,154.49773859568643,2020-01-04 09:16:58.237540,2020-01-04 09:19:32.735279
12,17,1,664.3292671175643,2020-01-04 09:25:20.468577,2020-01-04 09:36:24.797844
3,3,7,104.4959880667514,2020-01-04 09:28:04.413862,2020-01-04 09:29:48.909850
11,17,9,81.27044257852793,2020-01-04 09:28:40.601757,2020-01-04 09:30:01.872200
4,7,3,394.5500887247176,2020-01-04 09:32:49.475080,2020-01-04 09:39:24.025169
0,1,2,603.3349839367347,2020-01-04 10:00:12,2020-01-04 10:10:15.334984
1,1,9,812.3084123233587,2020-01-04 10:00:13,2020-01-04 10:13:45.308412
12,17,7,397.21909966420526,2020-01-04 10:02:06,2020-01-04 10:08:43.219100
11,17,3,266.7969309670551,2020-01-04 10:02:23,2020-01-04 10:06:49.796931
0,1,2,569.3151557797437,2020-01-04 10:20:23.674930,2020-01-04 10:29:52.990086
1,1,9,414.63037221170254,2020-01-04 10:20:40.530608,2020-01-04 10:27:35.160980
12,17,1,259.97225600071783,2020-01-04 10:26:21.404322,2020-01-04 10:30:41.376578
11,17,3,172.12828605879562,2020-01-04 10:27:52.537391,2020-01-04 10:30:44.665677
7,10,5,144.3549076132843,2020-01-04 11:00:28,2020-01-04 11:02:52.354908
12,17,7,311.94445388677235,2020-01-04 11:00:43,2020-01-04 11:05:54.944454
8,11,2,201.92196534665786,2020-01-04 11:00:51,2020-01-04 11:04:12.921965
0,1,2,942.8286434893913,2020-01-04 11:00:57,2020-01-04 11:16:39.828643
3,3,8,269.9169747931777,2020-01-04 11:01:03,2020-01-04 11:05:32.916975
1,1,9,295.84848695428184,2020-01-04 11:01:11,2020-01-04 11:06:06.848487
3,3,7,921.9758552533889,2020-01-04 11:13:16.423835,2020-01-04 11:28:38.399690
1,1,9,225.22246119147513,2020-01-04 11:16:36.554930,2020-01-04 11:20:21.777391
0,1,2,692.8952301202733,2020-01-04 11:17:51.138063,2020-01-04 11:29:24.033293
12,17,1,650.2660014378081,2020-01-04 11:23:14.894772,2020-01-04 11:34:05.160773
3,3,8,228.83566463759124,2020-01-04 11:24:51.847670,2020-01-04 11:28:40.683335
8,11,2,405.3136228442848,2020-01-04 11:26:03.382206,2020-01-04 11:32:48.695829
7,10,5,248.21434056459498,2020-01-04 11:28:01.715376,2020-01-04 11:32:09.929717
1,1,9,194.26426309763733,2020-01-04 11:32:25.109860,2020-01-04 11:35:39.374123
5,8,6,415.3169520526219,2020-01-04 12:00:39,2020-01-04 12:07:34.316952
1,1,9,992.0979517734622,2020-01-04 12:00:54,2020-01-04 12:17:26.097952
4,7,8,205.85620584189775,2020-01-04 12:01:33,2020-01-04 12:04:58.856206
12,17,1,632.2329025407433,2020-01-04 12:02:10,2020-01-04 12:12:42.232903
3,3,7,101.43386547645834,2020-01-04 12:02:21,2020-01-04 12:04:02.433865
1,1,9,791.8962488032635,2020-01-04 12:16:20.002900,2020-01-04 12:29:31.899149
3,3,7,629.0763427872232,2020-01-04 12:24:25.744896,2020-01-04 12:34:54.821239
12,17,4,132.26489034785058,2020-01-04 12:25:30.751104,2020-01-04 12:27:43.015994
5,8,6,65.39311625373023,2020-01-04 12:27:06.644966,2020-01-04 12:28:12.038082
4,7,1,207.83505223075608,2020-01-04 12:28:02.154371,2020-01-04 12:31:29.989423
12,17,7,82.04662127777277,2020-01-04 13:00:15,2020-01-04 13:01:37.046621
11,17,9,80.19520158447318,2020-01-04 13:00:27,2020-01-04 13:01:47.195202
2,2,0,655.9270185399281,2020-01-04 13:00:33,2020-01-04 13:11:28.927019
3,3,7,327.6937223582322,2020-01-04 13:00:36,2020-01-04 13:06:03.693722
8,11,2,403.1390862102309,2020-01-04 13:01:09,2020-01-04 13:07:52.139086
1,1,9,89.01159225812263,2020-01-04 13:01:31,2020-01-04 13:03:00.011592
5,8,1,436.77321735660325,2020-01-04 13:02:02,2020-01-04 13:09:18.773217
2,2,5,84.68125939503088,2020-01-04 13:07:53.517751,2020-01-04 13:09:18.199010
2,2,0,1486.8384700016968,2020-01-04 13:15:58.035502,2020-01-04 13:40:44.873972
11,17,9,265.20802025913656,2020-01-04 13:16:54.296180,2020-01-04 13:21:19.504200
5,8,6,476.2117413764456,2020-01-04 13:23:49.507521,2020-01-04 13:31:45.719262
3,3,8,151.67053404967115,2020-01-04 13:26:01.317872,2020-01-04 13:28:32.988406
8,11,2,90.5111703275851,2020-01-04 13:26:07.174872,2020-01-04 13:27:37.686042
1,1,9,224.7313501664275,2020-01-04 13:29:18.128529,2020-01-04 13:33:02.859879
12,17,4,196.15480964717077,2020-01-04 13:29:54.899285,2020-01-04 13:33:11.054095
11,17,3,406.70823743317953,2020-01-04 13:33:08.592360,2020-01-04 13:39:55.300597
0,1,1,412.90080805098927,2020-01-04 14:00:22,2020-01-04 14:07:14.900808
3,3,8,568.7238023501855,2020-01-04 14:00:29,2020-01-04 14:09:57.723802
8,11,2,483.0764649370188,2020-01-04 14:00:48,2020-01-04 14:08:51.076465
